24.7218 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
24.7219 	EXP 	window1: mouseVisible = False
24.7244 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0360 	DEBUG 	Read excel file with openpyxl: OneDrive/Desktop/sequence_con.xlsx
0.0362 	EXP 	Imported OneDrive/Desktop/sequence_con.xlsx as conditions, 4 conditions, 2 params
0.0366 	EXP 	Created sequence: sequential, trialTypes=4, nReps=50, seed=None
0.0369 	EXP 	New trial (rep=0, index=0): {'pos': -50, 'corr_resp': 'x'}
0.0591 	EXP 	fixation: autoDraw = True
1.0084 	EXP 	line: autoDraw = True
1.0084 	EXP 	line2: autoDraw = True
1.0084 	EXP 	line3: autoDraw = True
1.0084 	EXP 	line4: autoDraw = True
1.0584 	EXP 	fixation: autoDraw = False
2.0081 	INFO 	Keyboard events cleared
2.0078 	EXP 	probe: autoDraw = True
3.9920 	EXP 	New trial (rep=0, index=1): {'pos': 150, 'corr_resp': 'v'}
3.9941 	DATA 	Keypress: x
4.0062 	EXP 	fixation: autoDraw = False
4.0062 	EXP 	line: autoDraw = False
4.0062 	EXP 	line2: autoDraw = False
4.0062 	EXP 	line3: autoDraw = False
4.0062 	EXP 	line4: autoDraw = False
4.0062 	EXP 	probe: autoDraw = False
4.0062 	EXP 	fixation: autoDraw = True
5.0062 	EXP 	fixation: autoDraw = False
5.0062 	EXP 	line: autoDraw = True
5.0062 	EXP 	line2: autoDraw = True
5.0062 	EXP 	line3: autoDraw = True
5.0062 	EXP 	line4: autoDraw = True
6.0059 	INFO 	Keyboard events cleared
6.0056 	EXP 	probe: autoDraw = True
6.8595 	EXP 	New trial (rep=0, index=2): {'pos': 50, 'corr_resp': 'c'}
6.8609 	DATA 	Keypress: v
6.8719 	EXP 	fixation: autoDraw = False
6.8719 	EXP 	line: autoDraw = False
6.8719 	EXP 	line2: autoDraw = False
6.8719 	EXP 	line3: autoDraw = False
6.8719 	EXP 	line4: autoDraw = False
6.8719 	EXP 	probe: autoDraw = False
6.8719 	EXP 	fixation: autoDraw = True
7.8715 	EXP 	fixation: autoDraw = False
7.8715 	EXP 	line: autoDraw = True
7.8715 	EXP 	line2: autoDraw = True
7.8715 	EXP 	line3: autoDraw = True
7.8715 	EXP 	line4: autoDraw = True
8.8711 	INFO 	Keyboard events cleared
8.8708 	EXP 	probe: autoDraw = True
9.5745 	EXP 	New trial (rep=0, index=3): {'pos': -150, 'corr_resp': 'z'}
9.5761 	DATA 	Keypress: c
9.5871 	EXP 	fixation: autoDraw = False
9.5871 	EXP 	line: autoDraw = False
9.5871 	EXP 	line2: autoDraw = False
9.5871 	EXP 	line3: autoDraw = False
9.5871 	EXP 	line4: autoDraw = False
9.5871 	EXP 	probe: autoDraw = False
9.5871 	EXP 	fixation: autoDraw = True
10.5865 	EXP 	fixation: autoDraw = False
10.5865 	EXP 	line: autoDraw = True
10.5865 	EXP 	line2: autoDraw = True
10.5865 	EXP 	line3: autoDraw = True
10.5865 	EXP 	line4: autoDraw = True
11.5864 	INFO 	Keyboard events cleared
11.5860 	EXP 	probe: autoDraw = True
12.3567 	EXP 	New trial (rep=1, index=0): {'pos': -50, 'corr_resp': 'x'}
12.3581 	DATA 	Keypress: z
12.3694 	EXP 	fixation: autoDraw = False
12.3694 	EXP 	line: autoDraw = False
12.3694 	EXP 	line2: autoDraw = False
12.3694 	EXP 	line3: autoDraw = False
12.3694 	EXP 	line4: autoDraw = False
12.3694 	EXP 	probe: autoDraw = False
12.3694 	EXP 	fixation: autoDraw = True
13.3685 	EXP 	fixation: autoDraw = False
13.3685 	EXP 	line: autoDraw = True
13.3685 	EXP 	line2: autoDraw = True
13.3685 	EXP 	line3: autoDraw = True
13.3685 	EXP 	line4: autoDraw = True
14.3684 	INFO 	Keyboard events cleared
14.3681 	EXP 	probe: autoDraw = True
15.6053 	EXP 	New trial (rep=1, index=1): {'pos': 150, 'corr_resp': 'v'}
15.6067 	DATA 	Keypress: x
15.6172 	EXP 	fixation: autoDraw = False
15.6172 	EXP 	line: autoDraw = False
15.6172 	EXP 	line2: autoDraw = False
15.6172 	EXP 	line3: autoDraw = False
15.6172 	EXP 	line4: autoDraw = False
15.6172 	EXP 	probe: autoDraw = False
15.6172 	EXP 	fixation: autoDraw = True
16.6167 	EXP 	fixation: autoDraw = False
16.6167 	EXP 	line: autoDraw = True
16.6167 	EXP 	line2: autoDraw = True
16.6167 	EXP 	line3: autoDraw = True
16.6167 	EXP 	line4: autoDraw = True
17.6167 	INFO 	Keyboard events cleared
17.6163 	EXP 	probe: autoDraw = True
18.5536 	EXP 	New trial (rep=1, index=2): {'pos': 50, 'corr_resp': 'c'}
18.5549 	DATA 	Keypress: v
18.5659 	EXP 	fixation: autoDraw = False
18.5659 	EXP 	line: autoDraw = False
18.5659 	EXP 	line2: autoDraw = False
18.5659 	EXP 	line3: autoDraw = False
18.5659 	EXP 	line4: autoDraw = False
18.5659 	EXP 	probe: autoDraw = False
18.5659 	EXP 	fixation: autoDraw = True
19.5653 	EXP 	fixation: autoDraw = False
19.5653 	EXP 	line: autoDraw = True
19.5653 	EXP 	line2: autoDraw = True
19.5653 	EXP 	line3: autoDraw = True
19.5653 	EXP 	line4: autoDraw = True
20.5650 	INFO 	Keyboard events cleared
20.5647 	EXP 	probe: autoDraw = True
21.3019 	EXP 	New trial (rep=1, index=3): {'pos': -150, 'corr_resp': 'z'}
21.3033 	DATA 	Keypress: c
21.3143 	EXP 	fixation: autoDraw = False
21.3143 	EXP 	line: autoDraw = False
21.3143 	EXP 	line2: autoDraw = False
21.3143 	EXP 	line3: autoDraw = False
21.3143 	EXP 	line4: autoDraw = False
21.3143 	EXP 	probe: autoDraw = False
21.3143 	EXP 	fixation: autoDraw = True
22.3139 	EXP 	fixation: autoDraw = False
22.3139 	EXP 	line: autoDraw = True
22.3139 	EXP 	line2: autoDraw = True
22.3139 	EXP 	line3: autoDraw = True
22.3139 	EXP 	line4: autoDraw = True
23.3138 	INFO 	Keyboard events cleared
23.3134 	EXP 	probe: autoDraw = True
23.9505 	EXP 	New trial (rep=2, index=0): {'pos': -50, 'corr_resp': 'x'}
23.9520 	DATA 	Keypress: z
23.9630 	EXP 	fixation: autoDraw = False
23.9630 	EXP 	line: autoDraw = False
23.9630 	EXP 	line2: autoDraw = False
23.9630 	EXP 	line3: autoDraw = False
23.9630 	EXP 	line4: autoDraw = False
23.9630 	EXP 	probe: autoDraw = False
23.9630 	EXP 	fixation: autoDraw = True
24.9624 	EXP 	fixation: autoDraw = False
24.9624 	EXP 	line: autoDraw = True
24.9624 	EXP 	line2: autoDraw = True
24.9624 	EXP 	line3: autoDraw = True
24.9624 	EXP 	line4: autoDraw = True
25.9625 	INFO 	Keyboard events cleared
25.9622 	EXP 	probe: autoDraw = True
26.6512 	DATA 	Keypress: x
26.6657 	EXP 	New trial (rep=2, index=1): {'pos': 150, 'corr_resp': 'v'}
26.6781 	EXP 	fixation: autoDraw = False
26.6781 	EXP 	line: autoDraw = False
26.6781 	EXP 	line2: autoDraw = False
26.6781 	EXP 	line3: autoDraw = False
26.6781 	EXP 	line4: autoDraw = False
26.6781 	EXP 	probe: autoDraw = False
26.6781 	EXP 	fixation: autoDraw = True
27.6779 	EXP 	fixation: autoDraw = False
27.6779 	EXP 	line: autoDraw = True
27.6779 	EXP 	line2: autoDraw = True
27.6779 	EXP 	line3: autoDraw = True
27.6779 	EXP 	line4: autoDraw = True
28.6777 	INFO 	Keyboard events cleared
28.6773 	EXP 	probe: autoDraw = True
29.5142 	EXP 	New trial (rep=2, index=2): {'pos': 50, 'corr_resp': 'c'}
29.5158 	DATA 	Keypress: v
29.5268 	EXP 	fixation: autoDraw = False
29.5268 	EXP 	line: autoDraw = False
29.5268 	EXP 	line2: autoDraw = False
29.5268 	EXP 	line3: autoDraw = False
29.5268 	EXP 	line4: autoDraw = False
29.5268 	EXP 	probe: autoDraw = False
29.5268 	EXP 	fixation: autoDraw = True
30.5266 	EXP 	fixation: autoDraw = False
30.5266 	EXP 	line: autoDraw = True
30.5266 	EXP 	line2: autoDraw = True
30.5266 	EXP 	line3: autoDraw = True
30.5266 	EXP 	line4: autoDraw = True
31.5259 	INFO 	Keyboard events cleared
31.5256 	EXP 	probe: autoDraw = True
32.3990 	DATA 	Keypress: c
32.4132 	EXP 	New trial (rep=2, index=3): {'pos': -150, 'corr_resp': 'z'}
32.4253 	EXP 	fixation: autoDraw = False
32.4253 	EXP 	line: autoDraw = False
32.4253 	EXP 	line2: autoDraw = False
32.4253 	EXP 	line3: autoDraw = False
32.4253 	EXP 	line4: autoDraw = False
32.4253 	EXP 	probe: autoDraw = False
32.4253 	EXP 	fixation: autoDraw = True
33.4247 	EXP 	fixation: autoDraw = False
33.4247 	EXP 	line: autoDraw = True
33.4247 	EXP 	line2: autoDraw = True
33.4247 	EXP 	line3: autoDraw = True
33.4247 	EXP 	line4: autoDraw = True
34.4244 	INFO 	Keyboard events cleared
34.4241 	EXP 	probe: autoDraw = True
35.0616 	EXP 	New trial (rep=3, index=0): {'pos': -50, 'corr_resp': 'x'}
35.0630 	DATA 	Keypress: z
35.0738 	EXP 	fixation: autoDraw = False
35.0738 	EXP 	line: autoDraw = False
35.0738 	EXP 	line2: autoDraw = False
35.0738 	EXP 	line3: autoDraw = False
35.0738 	EXP 	line4: autoDraw = False
35.0738 	EXP 	probe: autoDraw = False
35.0738 	EXP 	fixation: autoDraw = True
36.0733 	EXP 	fixation: autoDraw = False
36.0733 	EXP 	line: autoDraw = True
36.0733 	EXP 	line2: autoDraw = True
36.0733 	EXP 	line3: autoDraw = True
36.0733 	EXP 	line4: autoDraw = True
37.0731 	INFO 	Keyboard events cleared
37.0727 	EXP 	probe: autoDraw = True
37.3788 	DATA 	Keypress: x
37.3942 	EXP 	New trial (rep=3, index=1): {'pos': 150, 'corr_resp': 'v'}
37.4059 	EXP 	fixation: autoDraw = False
37.4059 	EXP 	line: autoDraw = False
37.4059 	EXP 	line2: autoDraw = False
37.4059 	EXP 	line3: autoDraw = False
37.4059 	EXP 	line4: autoDraw = False
37.4059 	EXP 	probe: autoDraw = False
37.4059 	EXP 	fixation: autoDraw = True
38.4053 	EXP 	fixation: autoDraw = False
38.4053 	EXP 	line: autoDraw = True
38.4053 	EXP 	line2: autoDraw = True
38.4053 	EXP 	line3: autoDraw = True
38.4053 	EXP 	line4: autoDraw = True
39.4053 	INFO 	Keyboard events cleared
39.4050 	EXP 	probe: autoDraw = True
39.7443 	DATA 	Keypress: v
39.7596 	EXP 	New trial (rep=3, index=2): {'pos': 50, 'corr_resp': 'c'}
39.7716 	EXP 	fixation: autoDraw = False
39.7716 	EXP 	line: autoDraw = False
39.7716 	EXP 	line2: autoDraw = False
39.7716 	EXP 	line3: autoDraw = False
39.7716 	EXP 	line4: autoDraw = False
39.7716 	EXP 	probe: autoDraw = False
39.7716 	EXP 	fixation: autoDraw = True
40.7708 	EXP 	fixation: autoDraw = False
40.7708 	EXP 	line: autoDraw = True
40.7708 	EXP 	line2: autoDraw = True
40.7708 	EXP 	line3: autoDraw = True
40.7708 	EXP 	line4: autoDraw = True
41.7708 	INFO 	Keyboard events cleared
41.7704 	EXP 	probe: autoDraw = True
41.8911 	EXP 	New trial (rep=3, index=3): {'pos': -150, 'corr_resp': 'z'}
41.8924 	DATA 	Keypress: c
41.9036 	EXP 	fixation: autoDraw = False
41.9036 	EXP 	line: autoDraw = False
41.9036 	EXP 	line2: autoDraw = False
41.9036 	EXP 	line3: autoDraw = False
41.9036 	EXP 	line4: autoDraw = False
41.9036 	EXP 	probe: autoDraw = False
41.9036 	EXP 	fixation: autoDraw = True
42.9031 	EXP 	fixation: autoDraw = False
42.9031 	EXP 	line: autoDraw = True
42.9031 	EXP 	line2: autoDraw = True
42.9031 	EXP 	line3: autoDraw = True
42.9031 	EXP 	line4: autoDraw = True
43.9029 	INFO 	Keyboard events cleared
43.9025 	EXP 	probe: autoDraw = True
44.2575 	EXP 	New trial (rep=4, index=0): {'pos': -50, 'corr_resp': 'x'}
44.2589 	DATA 	Keypress: z
44.2690 	EXP 	fixation: autoDraw = False
44.2690 	EXP 	line: autoDraw = False
44.2690 	EXP 	line2: autoDraw = False
44.2690 	EXP 	line3: autoDraw = False
44.2690 	EXP 	line4: autoDraw = False
44.2690 	EXP 	probe: autoDraw = False
44.2690 	EXP 	fixation: autoDraw = True
45.2684 	EXP 	fixation: autoDraw = False
45.2684 	EXP 	line: autoDraw = True
45.2684 	EXP 	line2: autoDraw = True
45.2684 	EXP 	line3: autoDraw = True
45.2684 	EXP 	line4: autoDraw = True
46.2684 	INFO 	Keyboard events cleared
46.2681 	EXP 	probe: autoDraw = True
46.6050 	EXP 	New trial (rep=4, index=1): {'pos': 150, 'corr_resp': 'v'}
46.6063 	DATA 	Keypress: x
46.6179 	EXP 	fixation: autoDraw = False
